number_of_dialog,start_time,end_time,dialog
320,"00:21:16,504","00:21:18,939",'cause I know it's getting late and y'all gotta go party.
321,"00:21:18,940","00:21:20,440","- I'm sorry, study. <font color=#ff00ff>- [LAUGHTER]</font>"
322,"00:21:20,441","00:21:22,575",- Um... <font color=#ff00ff>[CHUCKLES]</font> <i><font color=#FF551>- WOMAN:</font> We love you!</i>
323,"00:21:22,576","00:21:28,103","I just want to leave you, sisters and brothers, with these last words."
324,"00:21:28,750","00:21:32,519","<i>If I am not for myself,</i>"
325,"00:21:32,520","00:21:34,454",who will be?
326,"00:21:34,455","00:21:36,556",<font color=#ff00ff>[CROWD MURMURING]</font>
327,"00:21:36,557","00:21:40,260","If I am for myself alone, who am I?"
328,"00:21:40,261","00:21:41,660","<i><font color=#FF551>- WOMAN:</font> Right. <font color=#FF551>- MAN:</font> Hear, hear.</i>"
329,"00:21:41,661","00:21:44,231","- If not now, when? <i><font color=#FF551>- WOMAN:</font> When?</i>"
330,"00:21:44,232","00:21:48,435","- And if not you, who? <i><font color=#FF551>- CROWD:</font> Who? Who?</i>"
331,"00:21:48,436","00:21:52,004",Who? Who?
332,"00:21:52,005","00:21:56,276","We need an undying love for black people, wherever we may be."
333,"00:21:56,277","00:21:58,879",- All power to all the people. <font color=#ff00ff>- [CHEERING AND APPLAUSE]</font>
334,"00:21:58,880","00:22:01,314",<i><font color=#FF551>CROWD:</font> All power to all the people!</i>
335,"00:22:01,315","00:22:08,521",All power to all the people! All power to all the people! All power to all the people!
336,"00:22:08,522","00:22:13,193",All power to all the people! All power to all the people!
337,"00:22:13,194","00:22:16,296","- ""All power to all the people."" - Pretty powerful stuff."
338,"00:22:16,297","00:22:17,897","Incredible words, Brother Kwame."
339,"00:22:17,898","00:22:18,565",- Thank you so much. - Thank you.
340,"00:22:18,566","00:22:20,166","Thank you, brother. Appreciate it."
341,"00:22:20,167","00:22:23,370",Brother... I gotta ask you something.
342,"00:22:23,371","00:22:28,275",Do you really think war between the black race and the white race is inevitable?
343,"00:22:28,276","00:22:33,246","Let me tell you. Arm yourself, brother. Get ready, 'cause the revolution is coming."
344,"00:22:33,247","00:22:38,551","Pick up a gun and arm yourself, because trust me, it's coming."
345,"00:22:38,552","00:22:40,558",- Thank you for coming tonight. - God bless you.
346,"00:22:40,559","00:22:42,622",You looked great on that stage tonight.
347,"00:22:42,623","00:22:45,858","- Thank you, my brother. - All right."
348,"00:22:45,859","00:22:49,396","I don't know what you have planned now, but maybe I can buy you a drink?"
349,"00:22:49,397","00:22:52,031","Uh, I, uh... I gotta make sure Brother Kwame"
350,"00:22:52,032","00:22:53,500",- is all squared away... - What?!
351,"00:22:53,501","00:22:56,125",...and he gets to his hotel safely.
352,"00:22:56,604","00:22:58,827",<font color=#ff00ff>[SIGHS]</font> I can dig it.
353,"00:22:59,873","00:23:04,644","But, you know, um, if it's not too late, maybe I can meet you at the Red Lantern?"
354,"00:23:04,645","00:23:08,448",- You know where that is? - Mm-hmm.
355,"00:23:08,449","00:23:12,384",- So I'll see you then. - Damn right. Ye... yes.
356,"00:23:12,385","00:23:13,553",- Cool. <font color=#ff00ff>- [PATRICE CHUCKLES]</font>
357,"00:23:13,554","00:23:16,911",<i><font color=#FF551>RON:</font> <font color=#ff00ff>[OVER SPEAKER]</font> All power to all the people.</i>
358,"00:23:21,428","00:23:23,585",<i><font color=#FF551>WOMAN:</font> Hey. How you doing?</i>
359,"00:23:24,598","00:23:26,099",- Sorry I'm late. - Hey.
360,"00:23:26,100","00:23:28,268",- You won't believe what happened. <i><font color=#FF551>- BARTENDER:</font> What are you having?</i>
361,"00:23:28,269","00:23:30,170","Bro Pope, 7 and 7, please."
362,"00:23:30,171","00:23:33,073",- Pigs pulled us over. - Say what?
363,"00:23:33,074","00:23:36,909",I don't want to see nothing but black asses and black elbows.
364,"00:23:36,910","00:23:38,611",Spread 'em!
365,"00:23:38,612","00:23:42,549","You that so-called big-shot Panther nigger, aren't you?"
366,"00:23:42,550","00:23:46,486","- I heard you was in town, Stokely. - My name is Kwame Ture."
367,"00:23:46,487","00:23:50,679",I don't give two shits what your nigger name is!
368,"00:23:51,425","00:23:58,031","Black bitch... you get this Black Panther out of Colorado Springs before sunrise, you hear me?"
369,"00:23:58,032","00:24:01,234",- Or you'll all go to jail. - We were born in jail.
370,"00:24:01,235","00:24:03,136",<font color=#ff00ff>[CHUCKLES]</font>
371,"00:24:03,137","00:24:05,172",- Oh... - Don't touch me!
372,"00:24:05,173","00:24:07,240",- Don't touch her! - Get your fucking hands off of me!
373,"00:24:07,241","00:24:08,475",- Get your hands off of her! - Get your white hands off!
374,"00:24:08,476","00:24:11,277","Keep your hands off of her! Come on, get your hands off of her!"
375,"00:24:11,278","00:24:13,079",<i>Get off of me! Get off of me!</i>
376,"00:24:13,080","00:24:15,148","- Wait! - Let her go, man!"
377,"00:24:15,149","00:24:17,506",You see the officers' names?
378,"00:24:18,386","00:24:22,188","I know I should have, but... the whole thing was so frightening,"
379,"00:24:22,189","00:24:24,457","- I didn't. - Oh, come on."
380,"00:24:24,458","00:24:26,025",- Let's dance. Follow me. - Mmm...
381,"00:24:26,026","00:24:27,494","Come on. Come on, come on, come on."
382,"00:24:27,495","00:24:29,696",<i># To turn back now #</i>
383,"00:24:29,697","00:24:33,666","<i># I believe, I believe, I believe I'm falling in love #</i>"
384,"00:24:33,667","00:24:38,037",<i># It's too late to turn back now #</i>
385,"00:24:38,038","00:24:42,575","<i># I believe, I believe I believe I'm falling in love #</i>"
386,"00:24:42,576","00:24:49,983",<i># I found myself phoning her at least ten times a day #</i>
387,"00:24:49,984","00:24:57,858","<i># You know, it's so unusual for me to carry on this way #</i>"
388,"00:24:57,859","00:25:02,729","- <i># I tell you, I can't sleep at night # - # Sleep at night #</i>"
389,"00:25:02,730","00:25:07,200",- <i># Wanting to hold her tight # - # Hold her tight #</i>
390,"00:25:07,201","00:25:14,106",<i># I've tried so hard to convince myself that this feeling just can't be right #</i>
391,"00:25:14,107","00:25:19,679",- <i># And I'm telling you # - # It's too late to turn back now #</i>
392,"00:25:19,680","00:25:23,783","<i># I believe, I believe, I believe I'm falling in love #</i>"
393,"00:25:23,784","00:25:27,687",<i># It's too late to turn back now #</i>
394,"00:25:27,688","00:25:32,358","<i># I believe, I believe, I believe I'm falling in love #</i>"
395,"00:25:32,359","00:25:33,626",<i># It's too late #</i>
396,"00:25:33,627","00:25:36,563","- <i># To turn back now # - # Mmm, baby #</i>"
397,"00:25:36,564","00:25:40,467","<i># I believe, I believe, I believe I'm falling in love #</i>"
398,"00:25:40,468","00:25:44,737","<i># It's too late to turn back now, I tell you #</i>"
399,"00:25:44,738","00:25:48,975","<i># I believe, I believe, I believe I'm falling in love #</i>"
400,"00:25:48,976","00:25:51,344","- <i># Oh, I wouldn't mind it... #</i> <font color=#ff00ff>- [LAUGHING]</font> What?"
401,"00:25:51,345","00:25:53,613",<font color=#ff00ff>- [LAUGHING]</font> - No.
402,"00:25:53,614","00:25:56,416","- Come on, you know it, you know it. - Uh-huh."
403,"00:25:56,417","00:26:00,386",<i># But I hate to think that I'm in love alone #</i>
404,"00:26:00,387","00:26:03,623",<i># And nothing that I can do #</i>
405,"00:26:03,624","00:26:08,895","<i># Oh, it's too late to turn back now #</i>"
406,"00:26:08,896","00:26:13,633","<i># I believe, I believe, I believe I'm falling in love... #</i>"
407,"00:26:13,634","00:26:16,336",What was the room like?
408,"00:26:16,337","00:26:18,605",Folks were hanging on every word.
409,"00:26:18,606","00:26:21,474",Like a Baptist church on Christmas Sunday morning.
410,"00:26:21,475","00:26:23,810",<i><font color=#FF551>- BRIDGES:</font> Huh. - Mm-hmm.</i>
411,"00:26:23,811","00:26:26,445",Sounds like he had them pretty riled up.
412,"00:26:26,446","00:26:30,650","<font color=#FF551>RON:</font> But I don't think that means black folks were ready to start the revolution, Chief."
413,"00:26:30,651","00:26:32,652",What makes you say that?
414,"00:26:32,653","00:26:35,088",Nobody in there was talking about that.
415,"00:26:35,089","00:26:39,359",- That wasn't the vibe. Everybody was cool. - Let me get this straight.
416,"00:26:39,360","00:26:44,497",He told a room of black folk to get ready for a race war.
417,"00:26:44,498","00:26:47,033",That they were going to have to arm themselves and kill cops.
418,"00:26:47,034","00:26:49,892","I mean, what about that?"
419,"00:26:50,371","00:26:55,842","Yeah, he said that, but, Chief, I think it was just talk, you know? Rhetoric."
420,"00:26:55,843","00:26:57,303","That's what I thought, too."
421,"00:26:57,304","00:27:00,079",- Jimmy? - Like my partner said.
422,"00:27:00,080","00:27:03,616","<font color=#FF551>BRIDGES:</font> All right, well, thank goodness Carmichael has left Colorado Springs."
423,"00:27:03,617","00:27:05,652",- Kwame Ture. - What?
424,"00:27:05,653","00:27:08,988",He changed his name from Stokely Carmichael to Kwame Ture.
425,"00:27:08,989","00:27:13,326","I don't care if he changed his name to that draft dodger, Muhammad Ali."
426,"00:27:13,327","00:27:17,597",- All right? He's still dangerous. <font color=#ff00ff>- [LAUGHTER]</font>
427,"00:27:17,598","00:27:20,633","- Did you hear the story Patrice told me? - <i>No, I didn't.</i>"
428,"00:27:20,634","00:27:23,853",About how the CSPD pulled over her and Ture?
429,"00:27:23,854","00:27:28,341","Patrice... she's the one from the Black Student Union, the group that brought in Ture?"
430,"00:27:28,342","00:27:31,377","- Kwame Ture. Correct, sir. - Getting pretty chummy with her, huh?"
431,"00:27:31,378","00:27:33,913","No, just doing my job, Chief. Undercover."
432,"00:27:33,914","00:27:36,149",Let's just make sure it ain't under the cover of the sheets.
433,"00:27:36,150","00:27:41,854","- I would never jeopardize a case, sir. - He doesn't know what he'd do. You're new."
434,"00:27:41,855","00:27:45,413","You guys sit tight. Ron, come with me."
435,"00:27:46,327","00:27:51,598","- Ron, I'm transferring you to Intelligence. - What will I be doing there?"
436,"00:27:51,599","00:27:54,200",Intelligence.
437,"00:27:54,201","00:27:56,769",Against my better judgment.
438,"00:27:56,770","00:27:59,305","<i><font color=#FF551>FLIP:</font> Five, four, three,</i>"
439,"00:27:59,306","00:28:01,407","- two, one. <font color=#ff00ff>- [CLANGING IN TRASH CAN]</font>"
440,"00:28:01,408","00:28:03,765",<i>Swish!</i>
441,"00:28:06,480","00:28:08,181",<font color=#ff00ff>[PHONE RINGING]</font>
442,"00:28:08,182","00:28:10,183",<i><font color=#FF551>OFFICER:</font> Police department.</i>
443,"00:28:10,684","00:28:12,841",<i>He is at lunch.</i>
444,"00:28:13,627","00:28:16,478","<i>Excuse me? Yes, yes.</i>"
445,"00:28:32,906","00:28:34,307","<font color=#ff00ff>[LINE RINGS, CLICKS]</font>"
446,"00:28:34,308","00:28:38,154",<i><font color=#FF551>MAN:</font> <font color=#ff00ff>[RECORDED]</font> You have reached the Colorado Springs chapter of the Ku Klux Klan.</i>
447,"00:28:38,155","00:28:39,746",<i>Please leave a message.</i>
448,"00:28:39,747","00:28:42,382",- <i>And God bless white America.</i> <font color=#ff00ff>- [BEEP]</font>
449,"00:28:42,383","00:28:45,785",Hello. This is Ron Stallworth calling.
450,"00:28:45,786","00:28:49,889","I saw your advertisement in the ""Colorado Springs Gazette""."
451,"00:28:49,890","00:28:53,726",I'm interested in receiving some reading materials from you.
452,"00:28:53,727","00:28:57,930",My phone number is 103-9994.
453,"00:28:57,931","00:29:02,190",I'm very much looking forward to you returning my call.
454,"00:29:08,242","00:29:10,899",<font color=#ff00ff>[RINGING]</font>
455,"00:29:21,288","00:29:22,288","Yeah, who's this?"
456,"00:29:22,289","00:29:27,182",- Ron Stallworth here. - This is Walter returning your call.
457,"00:29:27,795","00:29:29,462",From the Organization.
458,"00:29:29,463","00:29:32,265",- The Organization? - <i>That's right.</i>
459,"00:29:32,266","00:29:34,823",We appreciate your interest.
460,"00:29:35,335","00:29:37,225",What's your story?
461,"00:29:40,374","00:29:43,898","Well, since you asked..."
462,"00:29:44,411","00:29:47,312","Since you asked, I hate niggers."
463,"00:29:47,313","00:29:49,282",- <i>I hate Jews.</i> - Huh?
464,"00:29:49,283","00:29:53,453",<i>Spics and Micks. Dagos and Chinks.</i>
465,"00:29:53,454","00:29:56,990","<i>But my mouth to God's ears, I really hate those nigger rats.</i>"
466,"00:29:56,991","00:29:58,876","<i>And anyone else, really, that doesn't have</i>"
467,"00:29:58,877","00:30:01,128",pure white Aryan blood running through their veins.
468,"00:30:01,129","00:30:03,763","<i>My sister, Pamela,</i>"
469,"00:30:03,764","00:30:07,234",<i>she was just recently accosted by one of those black coons.</i>
470,"00:30:07,235","00:30:09,702",- Is that so? - Yeah.
471,"00:30:09,703","00:30:12,005",Every time I think about that black baboon
472,"00:30:12,006","00:30:15,708",putting his filthy black hands on her pure-as-white-driven-snow body...
473,"00:30:15,709","00:30:20,313","I mean pure, Walter. She's a saint. She's an angel. It makes me want to puke."
474,"00:30:20,314","00:30:24,117",You are just the kind of guy that we are looking for.
475,"00:30:24,118","00:30:28,514","- Listen, uh, when can you meet? - How about Friday night after I get off work?"
476,"00:30:28,515","00:30:31,324","That's a deal, buddy boy. We'll get right back to you with the details."
477,"00:30:31,325","00:30:35,450","- Take care, now. - God bless white America."
478,"00:30:36,830","00:30:39,421",Did I just hear you use your real name?
479,"00:30:40,301","00:30:41,701","Oh, motherfucker."
480,"00:30:41,702","00:30:43,903","<font color=#ff00ff>[LAUGHING]</font> Yeah, motherfucker amateur hour."
481,"00:30:43,904","00:30:46,005","<i><font color=#FF551>FLIP:</font> That's your real name, right? Isn't...</i>"
482,"00:30:46,006","00:30:47,500","Isn't it Ron Stallworth? Right, isn't that"
483,"00:30:47,501","00:30:48,809",- <i>his real name? - Can't believe he just said that.</i>
484,"00:30:48,810","00:30:51,410","Well, good luck, Ron, with your new redneck friends."
485,"00:30:51,411","00:30:52,445",<font color=#ff00ff>[LAUGHTER]</font>
486,"00:30:52,446","00:30:56,816",- They want you to join the Klan? - They want to meet me first.
487,"00:30:56,817","00:30:58,518",- They want to meet you? - Mm-hmm.
488,"00:30:58,519","00:31:01,587","Yeah, well, you probably shouldn't go to that meeting."
489,"00:31:01,588","00:31:05,180","- Good call, Sarge. - So you're a crazy son of a bitch, huh?"
490,"00:31:05,626","00:31:09,729","We'd have to go to Narcotics, meaning we'd have to deal with Chief Bridges."
491,"00:31:09,730","00:31:11,731","Yeah, I can't spare the men."
492,"00:31:11,732","00:31:13,166","<i><font color=#FF551>TRAPP:</font> Well, I've looked over the logs, Chief,</i>"
493,"00:31:13,167","00:31:15,005",and it seems you can spare them.
494,"00:31:15,006","00:31:18,471","Sergeant Trapp, Ron spoke to the man on the phone."
495,"00:31:18,472","00:31:22,375","All right, when they hear the voice of one of my guys, they're gonna know the difference."
496,"00:31:22,376","00:31:26,511","- How so, Chief? - You want me to spell it out for you?"
497,"00:31:26,512","00:31:31,852",They're going to know the difference between how a white man talks and a Negro.
498,"00:31:31,853","00:31:34,386",How exactly does a black man talk?
499,"00:31:34,387","00:31:37,090","Okay, Ron, what I think the chief is trying to say..."
500,"00:31:37,091","00:31:38,825","If you don't mind, I'd like to speak for myself."
501,"00:31:38,826","00:31:39,892","- Thank you, Sarge. - Sure."
502,"00:31:39,893","00:31:42,963","- You know what I'm trying to say. - Chief, some of us can speak King's English."
503,"00:31:42,964","00:31:44,865",Others speak jive.
504,"00:31:44,866","00:31:48,301",Ron Stallworth here happens to be fluent in both.
505,"00:31:48,302","00:31:49,902",<font color=#ff00ff>[SIGHS]</font>
506,"00:31:49,903","00:31:53,906","Okay, Ron, how do you propose to make this investigation?"
507,"00:31:53,907","00:31:59,012","Well, I've established contact and created some familiarity with the Klansman over the phone."
508,"00:31:59,013","00:32:01,414","I'll continue in that role, but I'll need another officer..."
509,"00:32:01,415","00:32:05,685","surprise, surprise, a white officer to play me when they meet face-to-face."
